f6, o1, c2, l2, t0, s3, b0, z4 - Nov-23
f6, o1, c2, l2, t0, s3, b0, z6 - Nov-31
c2, t5, s0, z1, f6, b0, o0, l3 - Jul-7
f6, s1, t5, c2, o0, z3, l3, b0 - Dec-7
c2, f6, b0, s2, o0, z6, l3, t1 - Jul-21
f6, t3, s3, c2, o0, z3, l3, b0 - Aug-7
z5, o1, c2, s0, t0, f6, l3, b0 - Nov-31
c2, t2, o1, z1, s0, f6, b0, l3 - Jul-31
f6, o1, t4, c2, s0, z3, l3, b0 - Jun-4
f6, o1, t0, c2, s2, z3, l3, b0 - May-7
o1, z3, c2, s2, t0, f6, l3, b0 - Nov-31
c2, o1, t2, b0, s2, f6, z5, l3 - Jul-25
c2, o1, t2, z7, s2, f6, b0, l3 - Jul-31
c2, o1, l3, b0, s3, f6, z5, t1 - Jul-21
c2, t2, o1, z6, f6, b0, s3, l3 - Jul-31
b0, f7, z2, t1, s2, c2, l0, o1 - Feb-26
c2, f7, l2, o1, t6, z0, b0, s3 - Jul-27
f7, c2, b0, s2, z5, t0, l3, o1 - Nov-22
f0, s0, o0, z3, t0, b0, l0, c3 - Aug-9
f0, o0, s2, z3, t4, b0, l0, c3 - Aug-14
l0, c3, t6, z5, f0, s2, b0, o0 - Mar-19
f0, b0, o0, l0, s3, t3, z4, c3 - Apr-28
f0, o0, b0, l0, s3, t3, z4, c3 - Jun-28
l0, c3, s0, z5, f0, o1, b0, t1 - Mar-7
l0, c3, s0, z7, f0, o1, b0, t1 - Mar-13
o0, t2, c3, z6, f0, b0, l1, s3 - May-14
b0, t3, z2, c3, f0, o0, l1, s3 - Jun-4
b0, t3, z5, s3, f0, l1, o0, c3 - Oct-20
b0, t5, z5, s3, f0, l1, o0, c3 - Sep-20
f0, t6, l1, o0, z3, c3, b0, s3 - Aug-28
c3, o0, z5, f0, t7, b0, l1, s3 - Feb-29
l1, c3, t6, s1, z7, f0, b0, o1 - May-7
f0, o1, z5, t6, l1, b0, s2, c3 - Aug-21
c3, o1, z2, t3, f0, b0, l1, s3 - Feb-14
o1, c3, z2, t3, f0, b0, l1, s3 - May-14
c3, o1, t5, z6, f0, b0, l1, s3 - Feb-14
o1, c3, t5, z6, f0, b0, l1, s3 - May-14
c3, z7, s2, l2, t2, f0, o0, b0 - Feb-26
t4, z3, b0, s2, f0, l2, o0, c3 - Feb-19
c3, l2, s2, t5, z3, f0, b0, o0 - Feb-28
f0, l2, z5, c3, t3, b0, o0, s3 - Sep-18
f0, l2, z5, c3, t5, b0, o0, s3 - Sep-17
z2, l2, f0, b0, s2, c3, t1, o1 - Nov-21
f0, z5, c3, t2, l2, s2, b0, o1 - May-31
t3, s2, c3, z3, f0, l2, b0, o1 - Nov-5
t3, s2, z5, c3, f0, l2, b0, o1 - Oct-2
t3, s2, z7, c3, f0, l2, b0, o1 - Oct-8
s2, t5, z5, c3, f0, l2, b0, o1 - Sep-7
t5, s2, z5, c3, f0, l2, b0, o1 - Nov-5
f0, o1, z5, t6, l2, s2, b0, c3 - Aug-17
o0, t2, c3, z1, s0, f0, l3, b0 - May-17
o0, c3, l3, s1, t0, f0, b0, z0 - Apr-20
f0, c3, t2, b0, s2, z1, l3, o0 - Apr-25
f0, c3, t2, b0, s2, z3, l3, o0 - Apr-17
o0, c3, t2, z5, s2, f0, l3, b0 - Apr-11
b0, t2, z7, s2, f0, c3, l3, o0 - Feb-25
o0, t2, c3, z6, f0, s3, l3, b0 - May-17
b0, t3, z2, c3, f0, s3, l3, o0 - Jun-4
f0, c3, l3, b0, t6, z6, o0, s3 - Apr-27
f0, t5, c3, b0, z1, s0, l3, o1 - Sep-15
f0, z6, o1, l3, b0, s3, t1, c3 - Jun-23
f0, z6, o1, l3, s3, b0, t1, c3 - Jun-23
c3, o1, z2, t3, f0, s3, l3, b0 - Feb-17
o1, c3, z2, t3, f0, s3, l3, b0 - May-17
c3, o1, t5, z6, f0, s3, l3, b0 - Feb-17
o1, c3, t5, z6, f0, s3, l3, b0 - May-17
f0, o1, l3, t6, b0, s3, z4, c3 - Aug-28
z2, o0, l0, s1, t0, b0, f1, c3 - Apr-23
s2, z7, o0, l0, t0, b0, f1, c3 - Apr-23
b0, f1, z5, s1, t5, l0, c3, o1 - Oct-13
s2, c3, z5, l0, t0, b0, f1, o1 - Apr-4
c3, b0, s2, o1, f1, l0, z6, t1 - Feb-16
t4, z3, b0, s2, f1, l0, o1, c3 - Feb-14
l1, c3, s0, f1, z3, t0, o0, b0 - May-28
t3, s2, c3, b0, l1, o0, f1, z4 - Nov-23
t3, s2, c3, b0, l1, o0, f1, z6 - Nov-31
z1, f1, l1, t3, c3, o0, b0, s3 - Jan-2
f1, b0, l1, t6, o0, s3, z4, c3 - Jun-28
l1, c3, s0, z6, t0, b0, f1, o1 - May-3
f1, z3, l1, b0, s0, c3, t1, o1 - Jun-21
f1, b0, l1, o1, s3, t3, z4, c3 - Jun-28
l1, s3, b0, z4, t5, f1, c3, o1 - Jun-7
b0, t3, z6, l2, f1, s2, o0, c3 - Jun-31
z1, s1, l2, c3, t0, b0, f1, o1 - Jan-3
z1, s1, l2, o1, t0, b0, f1, c3 - Jan-23
b0, s1, l2, z4, t5, f1, c3, o1 - Feb-7
z2, l2, b0, s3, t5, f1, c3, o1 - Aug-7
z1, s0, o0, l3, t0, b0, f1, c3 - Jan-23
o0, f1, c3, s0, b0, t3, l3, z4 - Oct-18
o0, f1, s0, t3, b0, c3, l3, z4 - Nov-17
o0, f1, c3, s0, b0, t5, l3, z4 - Oct-17
f1, t6, z5, c3, o0, s2, b0, l3 - Aug-19
z6, o0, s3, l3, t0, b0, f1, c3 - Jan-23
t3, z4, b0, c3, s0, l3, f1, o1 - Dec-4
z0, t5, b0, c3, s0, l3, f1, o1 - Dec-4
b0, t5, z5, l3, s1, f1, c3, o1 - Nov-5
t3, s2, b0, c3, z2, l3, f1, o1 - Oct-13
t4, z0, s2, c3, b0, l3, f1, o1 - Apr-3
t4, z2, s2, c3, b0, l3, f1, o1 - Sep-3
s1, t3, f2, b0, l0, c3, z4, o1 - Feb-28
s1, t5, z5, l0, c3, f2, b0, o1 - Nov-18
l1, o0, s0, t6, z3, f2, b0, c3 - Jun-15
o1, l1, t0, c3, f2, z4, b0, s3 - Nov-2
t4, b0, l2, z5, s1, f2, o0, c3 - Feb-31
l2, o0, s2, t6, z5, f2, b0, c3 - Jun-17
o0, t2, l2, z5, f2, c3, b0, s3 - Oct-8
l2, f2, b0, o0, s3, t3, z4, c3 - Jun-28
l2, f2, o0, b0, s3, t3, z4, c3 - Aug-28
l2, o1, b0, z6, f2, s0, t3, c3 - Aug-20
z1, t6, o1, l2, f2, c3, b0, s3 - Jan-12
z2, s0, o0, t6, l3, f2, b0, c3 - Apr-23
b0, t5, c3, z3, f2, o0, s2, l3 - Jun-20
b0, t3, z2, s3, l3, f2, o0, c3 - Jun-23
t0, o1, l3, z5, b0, f2, s0, c3 - Jan-20
z1, o1, l3, t6, b0, f2, s0, c3 - Jan-20
z5, c3, s0, t6, l3, f2, b0, o1 - Mar-8
s2, c3, l3, z5, f2, t2, o1, b0 - Apr-26
s2, c3, z5, t2, l3, f2, b0, o1 - Apr-10
t2, c3, l3, f2, z3, o1, b0, s3 - Mar-28
c3, o1, t3, z4, f2, b0, s3, l3 - Feb-26
o1, c3, t3, z4, f2, b0, s3, l3 - May-26
o1, l3, b0, z5, f2, t3, s3, c3 - Jun-26
c3, o1, t3, z6, b0, f2, s3, l3 - Feb-29
o1, c3, t3, z6, b0, f2, s3, l3 - May-29
c3, o1, z0, t5, f2, b0, s3, l3 - Feb-26
o1, c3, z0, t5, f2, b0, s3, l3 - May-26
f3, t5, b0, s1, z2, l0, c3, o1 - Feb-5
s1, t5, z5, l0, c3, b0, f3, o1 - Nov-21
b0, s2, c3, o1, t5, l0, f3, z2 - May-21
f3, t5, b0, z6, s3, l0, c3, o1 - Feb-1
z1, t3, c3, b0, f3, l1, s3, o1 - Jan-31
f3, l2, z5, t3, c3, b0, s2, o1 - Feb-21
o1, l3, b0, f3, s3, t3, z4, c3 - Jun-28
t3, b0, c3, l3, s3, f3, z4, o1 - Jun-28
z2, o0, s2, l0, f4, t0, b0, c3 - Apr-23
t4, f4, c3, l0, z6, o0, b0, s3 - May-4
t2, c3, s2, l0, f4, z7, b0, o1 - Mar-10
s2, o1, z5, f4, t5, b0, l0, c3 - Jul-1
z5, f4, b0, s2, t5, l0, o1, c3 - Aug-8
o0, c3, z5, t1, f4, b0, l1, s3 - Apr-31
t2, f4, l1, o0, z3, c3, b0, s3 - Aug-28
l1, f4, z5, c3, t5, b0, o0, s3 - Sep-18
l1, c3, s0, z0, f4, t0, b0, o1 - May-5
c3, b0, f4, l2, t6, o0, s2, z4 - Feb-18
t2, c3, l3, z5, f4, b0, s2, o0 - Mar-21
o0, f4, b0, l3, s3, t3, z4, c3 - Jun-28
b0, t3, z1, f4, s0, c3, l3, o1 - Oct-9
b0, t3, z1, f4, s0, o1, l3, c3 - Oct-23
b0, t5, z1, f4, s0, c3, l3, o1 - Sep-9
b0, t5, z1, f4, s0, o1, l3, c3 - Sep-23
z5, o1, s0, f4, b0, t5, l3, c3 - Dec-3
z5, s2, o1, t1, f4, b0, l3, c3 - Aug-19
z7, s2, c3, t1, f4, b0, l3, o1 - May-1
b0, t3, z1, s2, f4, c3, l3, o1 - Oct-9
b0, t3, z1, s2, f4, o1, l3, c3 - Oct-23
b0, t5, z1, s2, f4, c3, l3, o1 - Sep-9
b0, t5, z1, s2, f4, o1, l3, c3 - Sep-23
f4, o1, l3, z5, b0, s3, t1, c3 - Jul-21
s1, t5, z5, l0, c3, b0, f5, o1 - Nov-18
b0, z2, f6, s1, t5, l0, c3, o1 - May-7
f6, t3, z7, b0, s2, l0, c3, o1 - Jun-7
b0, s2, z7, f6, t5, l0, c3, o1 - May-7
l0, c3, t6, z5, f6, o1, b0, s3 - Mar-23
f6, c3, s0, b0, z0, o0, l1, t1 - Mar-21
f6, o0, c3, l1, s3, t0, b0, z4 - May-28
f6, o0, c3, l1, t0, s3, b0, z4 - May-23
f6, o0, c3, l1, t0, s3, b0, z6 - May-31
f6, l1, b0, o0, s3, t3, z4, c3 - Jun-28
f6, l1, o0, b0, s3, t3, z4, c3 - Oct-28
l1, c3, f6, z5, t3, o0, b0, s3 - May-8
l1, c3, t6, f6, z6, o0, b0, s3 - May-4
l1, f6, b0, s0, z3, t0, o1, c3 - Jun-15
f6, l1, b0, s2, z3, t0, o1, c3 - Jun-15
b0, t5, c3, z7, f6, l1, s2, o1 - Jun-31
b0, l2, o0, s1, t0, f6, z5, c3 - Sep-17
b0, l2, o0, s1, t0, f6, z7, c3 - Sep-23
f6, c3, o0, l2, s3, t0, b0, z4 - Mar-28
f6, c3, o0, l2, t0, s3, b0, z4 - Mar-23
o0, b0, l2, s3, t0, f6, z5, c3 - Nov-19
f6, c3, o0, l2, t0, s3, b0, z6 - Mar-31
z5, c3, o0, s0, t0, f6, l3, b0 - Mar-31
o0, t2, c3, z1, s0, f6, b0, l3 - May-31
c3, z3, o0, s2, t0, f6, l3, b0 - Feb-31
o0, c3, t2, b0, s2, f6, z5, l3 - Apr-25
o0, c3, t2, z7, s2, f6, b0, l3 - Apr-31
o0, c3, l3, b0, s3, f6, z5, t1 - Apr-21
o0, t2, c3, z6, f6, b0, s3, l3 - May-31
b0, o1, l3, s1, t0, f6, z5, c3 - Feb-17
b0, o1, l3, s1, t0, f6, z7, c3 - Feb-23
c3, o1, z2, t3, f6, b0, s3, l3 - Feb-31
o1, c3, z2, t3, f6, b0, s3, l3 - May-31
f6, b0, o1, t3, s3, c3, l3, z4 - Mar-23
f6, b0, o1, t3, z4, s3, l3, c3 - Mar-23
f6, b0, o1, t3, s3, c3, l3, z6 - Mar-31
c3, o1, t5, z6, f6, b0, s3, l3 - Feb-31
o1, c3, t5, z6, f6, b0, s3, l3 - May-31
s2, f7, l0, c3, t0, z1, b0, o0 - Nov-25
s2, f7, l0, c3, t0, z3, b0, o0 - Nov-17
t4, f7, z2, l0, c3, o0, b0, s3 - Feb-4
t4, z3, b0, s2, f7, l0, c3, o1 - Feb-14
l1, c3, s0, f7, t0, z1, b0, o0 - May-25
l1, c3, s0, f7, t0, z3, b0, o0 - May-17
l1, t1, z5, f7, c3, b0, s2, o1 - May-21
b0, f7, z2, l1, s3, t3, c3, o1 - Feb-8
b0, t3, l1, s3, o1, f7, z4, c3 - Jun-28
t3, s2, b0, c3, l2, o0, f7, z4 - Oct-23
t3, s2, b0, c3, l2, o0, f7, z6 - Oct-31
t2, f7, z5, c3, s1, l2, b0, o1 - Oct-15
z5, f7, l2, b0, s2, c3, t1, o1 - Jun-21
f7, b0, l2, o1, s3, t3, z4, c3 - Jun-28
o0, c3, l3, s1, t0, z0, b0, f7 - Apr-20
c3, t4, s2, o1, b0, l3, f7, z4 - Feb-23
c3, t4, s2, o1, b0, l3, f7, z6 - Feb-31
z1, f7, o1, l3, b0, s3, t1, c3 - Jan-23
z1, f7, o1, l3, s3, b0, t1, c3 - Jan-23
l0, b1, c0, t6, s3, f0, o0, z4 - Dec-28
f0, t3, c0, s1, z0, l0, b1, o1 - Dec-25
f0, t3, c0, s1, z0, l0, o1, b1 - Dec-28
c0, t0, l1, s1, f0, b1, o0, z4 - Dec-28
c0, t0, b1, l1, s3, f0, o0, z4 - Dec-28
c0, t0, b1, z6, f0, o0, l1, s3 - Dec-4
o0, t2, b1, z6, f0, c0, l1, s3 - Dec-21
c0, t0, l1, s1, f0, z6, o1, b1 - Dec-16
b1, z6, s1, t5, f0, l1, c0, o1 - Dec-24
c0, b1, t0, o1, z3, f0, l1, s3 - Aug-28
c0, t0, b1, o1, z3, f0, l1, s3 - Dec-28
b1, o1, z2, t3, f0, c0, l1, s3 - Sep-21
o1, b1, z2, t3, f0, c0, l1, s3 - Dec-21
b1, o1, t5, z6, f0, c0, l1, s3 - Sep-21
o1, b1, t5, z6, f0, c0, l1, s3 - Dec-21
c0, b1, t0, l2, z3, f0, s2, o0 - Aug-28
f0, z1, b1, o0, l2, s2, c0, t3 - Dec-19
l2, c0, t0, s3, f0, z4, o1, b1 - Jul-10
c0, o0, s2, z5, f0, t1, l3, b1 - Aug-10
o0, c0, s2, z5, f0, t1, l3, b1 - Oct-10
o0, b1, t2, z7, s2, f0, l3, c0 - Nov-24
c0, o0, s2, z5, f0, t7, l3, b1 - Aug-11
o0, c0, s2, z5, f0, t7, l3, b1 - Oct-11
o0, t2, b1, z6, f0, s3, l3, c0 - Dec-24
b1, o1, t5, z1, s0, f0, l3, c0 - Sep-24
o1, b1, t5, z1, s0, f0, l3, c0 - Dec-24
b1, o1, z2, t3, f0, s3, l3, c0 - Sep-24
o1, b1, z2, t3, f0, s3, l3, c0 - Dec-24
t5, s3, f0, c0, b1, z0, l3, o1 - May-25
b1, o1, t5, z6, f0, s3, l3, c0 - Sep-24
o1, b1, t5, z6, f0, s3, l3, c0 - Dec-24
f1, c0, l1, b1, t6, z6, o0, s3 - Dec-27
c0, t1, s2, z2, f1, l1, o1, b1 - Mar-14
c0, t7, s2, z2, f1, l1, o1, b1 - Apr-14
f1, s2, c0, t7, l2, o0, b1, z4 - Nov-18
b1, o1, f1, l2, z2, s2, c0, t3 - Sep-19
o1, b1, f1, l2, z2, s2, c0, t3 - Dec-19
f1, s2, c0, t7, z4, l2, b1, o1 - Nov-27
f1, s2, c0, t7, z4, l2, o1, b1 - Nov-31
c0, b1, z1, t1, s0, l3, f1, o1 - Aug-4
c0, z6, b1, t1, s0, l3, f1, o1 - Jun-12
c0, z6, b1, t7, s0, l3, f1, o1 - Jun-8
l0, b1, o0, s1, f2, z2, c0, t3 - Oct-19
b1, z1, c0, t0, s1, f2, l0, o1 - Dec-1
t2, o1, c0, z1, s1, f2, l0, b1 - Dec-26
t4, z2, s2, o1, f2, c0, l0, b1 - Sep-21
b1, c0, t0, o1, f2, s3, l0, z4 - Sep-12
l0, b1, c0, f2, s3, z4, t1, o1 - Dec-8
o0, l1, c0, t0, f2, z1, s1, b1 - Jun-8
b1, c0, t0, l1, f2, s1, z2, o1 - Sep-26
l1, s3, c0, z0, f2, b1, t3, o1 - Dec-26
l1, s3, c0, z0, f2, b1, t5, o1 - Dec-25
c0, s1, l2, z0, f2, b1, t3, o1 - Aug-26
c0, s1, l2, z0, f2, b1, t5, o1 - Aug-25
c0, z5, l2, s2, f2, b1, t3, o1 - Aug-26
c0, z5, l2, s2, f2, b1, t5, o1 - Aug-25
t4, z3, o1, l2, f2, b1, c0, s3 - Feb-23
c0, b1, t0, z7, s2, f2, o0, l3 - Aug-26
t2, o1, c0, z0, f2, s0, l3, b1 - Dec-15
s1, z2, l3, c0, f2, t3, b1, o1 - May-13
t3, z4, s1, o1, f2, c0, l3, b1 - Dec-16
z0, t5, s1, o1, f2, c0, l3, b1 - Dec-16
c0, b1, t0, s3, l3, f2, z3, o1 - Aug-28
t2, b1, f2, z5, c0, s3, l3, o1 - Oct-19
z6, s3, l3, c0, f2, t3, b1, o1 - Jan-13
l1, b1, c0, t3, s3, f3, z4, o1 - Dec-28
z1, c0, s2, f4, b1, o0, l0, t1 - Jan-2
o0, b1, c0, z4, f4, s3, l0, t1 - Jun-20
l1, b1, s0, o0, z7, f4, c0, t3 - Dec-19
c0, z6, b1, t1, f4, o0, l1, s3 - Jun-31
o1, b1, s1, l2, z7, f4, c0, t3 - Dec-19
c0, z6, b1, s3, f4, l2, t5, o1 - Jun-26
c0, z6, b1, t1, f4, s3, l3, o0 - Jun-31
c0, b1, z1, s3, f4, t1, l3, o1 - Aug-4
c0, z6, b1, s3, f4, t1, l3, o1 - Jun-12
f6, c0, z6, s1, t7, l0, b1, o1 - Dec-25
f6, c0, z6, s1, t7, l0, o1, b1 - Dec-28
c0, l0, b1, z7, f6, o1, s2, t3 - Aug-19
f6, c0, o1, z6, s3, l0, b1, t1 - Sep-21
z1, c0, t0, f6, s1, l1, o1, b1 - Jan-7
f6, c0, z6, s1, t3, l1, o1, b1 - Dec-4
t5, f6, z5, c0, l2, s3, o1, b1 - Oct-29
c0, z6, b1, t7, s0, f6, l3, o1 - Jun-31
f6, c0, b1, t1, s3, o1, l3, z4 - Sep-23
f6, c0, b1, t1, z4, s3, l3, o1 - Sep-12
f6, c0, b1, t1, s3, o1, l3, z6 - Sep-31
f6, c0, b1, t1, z6, s3, l3, o1 - Sep-15
c0, f7, o1, t1, s3, l0, b1, z4 - Aug-28
c0, t1, s2, z4, f7, l1, o1, b1 - Mar-5
c0, t1, s2, z6, f7, l1, o1, b1 - Mar-8
c0, t7, s2, z4, f7, l1, o1, b1 - Apr-5
c0, t7, s2, z6, f7, l1, o1, b1 - Apr-8
f7, c0, l2, b1, s3, t4, o0, z4 - Dec-28
f7, c0, l2, b1, s3, t1, z4, o1 - Dec-28
l0, b1, s2, z1, f0, c1, o0, t1 - Oct-10
l0, b1, s3, z4, t0, f0, o0, c1 - May-26
f0, z3, c1, s1, t7, l0, b1, o1 - Aug-25
f0, z3, c1, s1, t7, l0, o1, b1 - Aug-28
b1, z6, s1, t5, f0, l1, o0, c1 - Dec-27
b1, c1, t1, z4, f0, o0, l1, s3 - Nov-7
b1, c1, t1, z6, f0, o0, l1, s3 - Nov-10
c1, b1, t7, z4, f0, o0, l1, s3 - Dec-7
c1, b1, t7, z6, f0, o0, l1, s3 - Dec-10
f0, z3, c1, s1, t3, l1, o1, b1 - Aug-4
c1, b1, s3, o1, z5, f0, l1, t1 - Dec-31
f0, c1, z5, s3, t3, l1, o1, b1 - Aug-5
f0, z1, c1, s0, l2, b1, t1, o1 - Nov-15
b1, c1, t1, z1, s0, f0, l3, o0 - Nov-10
f0, z1, c1, s2, b1, t2, l3, o0 - Nov-20
b1, c1, t1, z4, f0, s3, l3, o0 - Nov-7
b1, c1, t1, z6, f0, s3, l3, o0 - Nov-10
c1, b1, t7, z4, f0, s3, l3, o0 - Dec-7
c1, b1, t7, z6, f0, s3, l3, o0 - Dec-10
c1, f0, z1, b1, s0, t1, l3, o1 - Aug-25
f0, b1, z1, c1, s0, t1, l3, o1 - Aug-25
c1, f0, z3, t1, b1, s3, l3, o1 - Nov-17
c1, f0, z3, t1, o1, s3, l3, b1 - Nov-31
f0, c1, z5, t1, s3, b1, l3, o1 - Aug-19
f0, c1, z5, t1, s3, o1, l3, b1 - Aug-31
f1, s2, b1, t1, z0, l0, c1, o1 - Nov-24
f1, s2, b1, t1, z0, l0, o1, c1 - Nov-27
f1, s2, o1, z4, c1, l0, b1, t1 - Nov-8
f1, s2, c1, t7, z0, l0, b1, o1 - Nov-25
f1, s2, c1, t7, z0, l0, o1, b1 - Nov-28
f1, s2, b1, z4, t7, l0, c1, o1 - Nov-24
f1, s2, b1, z4, t7, l0, o1, c1 - Nov-27
z0, f1, t7, c1, s3, l0, b1, o1 - Jul-17
c1, z5, t0, s3, f1, l1, o1, b1 - May-3
b1, c1, s3, f1, z1, t6, l1, o1 - Nov-30
f1, s2, t4, z0, b1, l2, c1, o1 - Nov-26
f1, s2, t4, z0, b1, l2, o1, c1 - Nov-30
l2, c1, s2, f1, t4, z6, o1, b1 - Nov-1
c1, b1, z1, f1, t6, s0, o0, l3 - Dec-27
l0, c1, s0, z7, o0, f2, b1, t1 - Sep-29
t2, c1, o0, z1, s1, f2, l0, b1 - Sep-26
l0, b1, s2, z1, o0, f2, c1, t1 - Oct-29
l1, b1, z3, t0, s0, f2, o0, c1 - Sep-30
l1, c1, o0, s0, z1, f2, t4, b1 - Nov-20
z1, c1, t6, s3, f2, l1, o0, b1 - Jan-31
l1, c1, s0, t5, f2, z4, b1, o1 - Nov-13
b1, c1, s3, l2, f2, z1, t6, o0 - Nov-30
l2, c1, z1, t7, f2, b1, o0, s3 - Jul-22
c1, l2, s2, t3, f2, z4, b1, o1 - Aug-8
b1, c1, t1, z1, s0, o0, f2, l3 - Nov-29
t2, c1, o0, z0, f2, s0, l3, b1 - Sep-15
b1, c1, t1, z4, f2, o0, s3, l3 - Nov-26
b1, c1, t1, z6, o0, f2, s3, l3 - Nov-29
b1, l3, o0, t4, f2, z1, c1, s3 - Sep-29
c1, b1, t7, z4, f2, o0, s3, l3 - Dec-26
c1, b1, t7, z6, o0, f2, s3, l3 - Dec-29
s2, c1, l3, t2, f2, z6, b1, o1 - Oct-13
z6, s2, o1, f3, c1, l0, b1, t1 - Jan-2
b1, s3, l3, z0, f3, c1, t1, o1 - Apr-7
f4, t2, c1, s1, l0, b1, z4, o1 - Jul-28
z7, s2, b1, l0, t1, f4, c1, o1 - Dec-26
z7, s2, b1, l0, t1, f4, o1, c1 - Dec-30
c1, z5, f4, s3, t1, l0, b1, o1 - Nov-25
c1, z5, f4, s3, t1, l0, o1, b1 - Nov-28
o0, b1, z4, f4, l1, c1, s0, t1 - Jun-31
l1, c1, s1, t2, f4, b1, z0, o1 - Sep-20
b1, l2, s3, z1, f4, c1, o0, t1 - Oct-7
b1, c1, s3, o0, f4, z1, t6, l3 - Nov-30
c1, t6, f4, s3, l3, b1, z4, o1 - Nov-28
l0, c1, s0, z7, f6, o0, b1, t1 - Sep-31
b1, c1, t1, z6, f6, l0, s1, o0 - Nov-31
c1, b1, t7, z6, f6, l0, s1, o0 - Dec-31
l0, b1, s2, z1, f6, o0, c1, t1 - Oct-31
c1, b1, s3, z4, t0, f6, l0, o1 - Dec-21
c1, b1, s3, l0, o1, f6, z5, t1 - Dec-21
f6, z5, o1, s3, c1, l0, b1, t1 - Jun-7
b1, c1, t1, l1, f6, z5, s2, o0 - Nov-17
c1, b1, t7, l1, f6, z5, s2, o0 - Dec-17
o0, l1, c1, s3, t0, f6, z5, b1 - Jun-27
c1, b1, s3, l1, t2, f6, z5, o0 - Dec-28
l1, c1, z1, t7, f6, b1, o0, s3 - Aug-23
f6, c1, s2, t7, l2, o0, b1, z4 - Nov-18
l2, c1, z7, t7, f6, b1, o0, s3 - Aug-23
f6, b1, s2, t1, z4, l2, c1, o1 - Nov-26
f6, b1, s2, t1, z4, l2, o1, c1 - Nov-30
f6, c1, s2, t7, z4, l2, b1, o1 - Nov-27
f6, c1, s2, t7, z4, l2, o1, b1 - Nov-31
b1, c1, t1, z1, s0, f6, o0, l3 - Nov-31
b1, c1, t1, z6, f6, o0, s3, l3 - Nov-31
f6, o0, b1, t3, z4, s3, l3, c1 - Dec-30
c1, b1, t7, z6, f6, o0, s3, l3 - Dec-31
o0, z2, s0, f7, c1, l0, b1, t1 - Jun-8
l0, b1, s2, t0, f7, o0, z2, c1 - Oct-30
l0, c1, s2, t0, f7, o0, z2, b1 - Sep-31
f7, s2, z2, b1, c1, o0, l0, t1 - Nov-16
c1, z7, s2, f7, b1, o0, l0, t1 - Aug-19
b1, z7, s2, f7, c1, o0, l0, t7 - Sep-19
f7, s2, z2, c1, t1, l0, b1, o1 - Nov-28
t4, f7, z6, s1, c1, l1, o1, b1 - Feb-13
b1, c1, t1, l2, f7, s2, z2, o1 - Nov-19
c1, b1, t7, l2, f7, s2, z2, o1 - Dec-19
f7, s3, z1, t1, b1, l2, c1, o1 - Jun-26
f7, s3, z1, t1, b1, l2, o1, c1 - Jun-30
c1, b1, s3, l2, t2, f7, z2, o1 - Dec-28
f7, s2, z6, b1, o0, c1, l3, t1 - Nov-18
f7, z4, t1, b1, c1, s3, l3, o1 - Dec-16
f7, z4, t1, b1, o1, s3, l3, c1 - Dec-30
l0, s1, t5, z4, f0, c2, o0, b1 - Dec-7
l0, s1, t5, z6, f0, c2, o0, b1 - Dec-10
l0, t3, s3, z4, f0, c2, o0, b1 - Aug-7
l0, t3, s3, z6, f0, c2, o0, b1 - Aug-10
f0, t1, s2, z5, o1, c2, l0, b1 - Mar-23
f0, t7, s2, z5, o1, c2, l0, b1 - Apr-23
l0, b1, s3, z4, t0, f0, c2, o1 - May-23
f0, t1, c2, o1, s3, l0, b1, z4 - Mar-28
f0, t7, c2, o1, s3, l0, b1, z4 - Apr-28
o0, t3, c2, b1, z3, f0, l1, s3 - Sep-28
o0, z6, c2, b1, t6, f0, l1, s3 - Mar-27
f0, t5, l1, s0, z6, c2, b1, o1 - Dec-15
o1, z5, s2, l1, t6, f0, c2, b1 - Nov-29
c2, b1, t0, o1, z3, f0, l1, s3 - Jul-28
l1, b1, z0, s3, f0, t1, c2, o1 - Dec-28
c2, b1, t0, l2, z3, f0, s2, o0 - Jul-28
t3, s2, l2, z2, f0, c2, o0, b1 - Jul-4
t3, s2, l2, z6, f0, c2, o0, b1 - Jul-1
z6, s2, l2, t3, f0, c2, o0, b1 - Jan-8
z6, s2, l2, t5, f0, c2, o0, b1 - Jan-11
t5, o0, f0, z2, s0, c2, l3, b1 - Oct-7
t0, f0, s2, o0, z5, c2, l3, b1 - Jan-22
c2, o0, s2, z5, f0, t1, l3, b1 - Jul-10
o0, c2, s2, z5, f0, t1, l3, b1 - Sep-10
o0, b1, t2, z7, s2, f0, l3, c2 - Nov-23
z7, f0, s2, o0, t2, c2, l3, b1 - Feb-23
t3, o0, s2, f0, z1, c2, l3, b1 - Jul-7
t3, s2, z4, l3, f0, c2, o0, b1 - Jul-4
-------------------------------------------------------------
t4, f0, s2, o0, z3, c2, l3, b1 - Feb-23
t5, s2, z0, l3, f0, c2, o0, b1 - Oct-1
z1, f0, s2, o0, t6, c2, l3, b1 - Jan-22
c2, o0, s2, z5, f0, t7, l3, b1 - Jul-11
o0, c2, s2, z5, f0, t7, l3, b1 - Sep-11
o0, t2, b1, z6, f0, s3, l3, c2 - Dec-23
b1, o1, t5, z1, s0, f0, l3, c2 - Sep-23
o1, b1, t5, z1, s0, f0, l3, c2 - Dec-23
f0, t5, o1, z6, s0, c2, l3, b1 - Dec-15
